benchmark,category,requirement,requirement_id,service_name,name,policy_id,description,effects,github_link,github_version
CMMC L3,Access Control,Authorize remote execution of privileged commands and remote access to security-relevant information.,AC.3.021,Guest Configuration,Deploy the Linux Guest Configuration extension to enable Guest Configuration assignments on Linux VMs,331e8ea8-378a-410f-a2e5-ae22f38bb0da,"This policy deploys the Linux Guest Configuration extension to Linux virtual machines hosted in Azure that are supported by Guest Configuration. The Linux Guest Configuration extension is a prerequisite for all Linux Guest Configuration assignments and must deployed to machines before using any Linux Guest Configuration policy definition. For more information on Guest Configuration, visit https://aka.ms/gcpol .",deployIfNotExists,https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Guest%20Configuration/GuestConfiguration_DeployExtensionLinux_Prerequisite.json,1.0.0
CMMC L3,Access Control,Authorize remote execution of privileged commands and remote access to security-relevant information.,AC.3.021,Guest Configuration,Deploy the Windows Guest Configuration extension to enable Guest Configuration assignments on Windows VMs,385f5831-96d4-41db-9a3c-cd3af78aaae6,"This policy deploys the Windows Guest Configuration extension to Windows virtual machines hosted in Azure that are supported by Guest Configuration. The Windows Guest Configuration extension is a prerequisite for all Windows Guest Configuration assignments and must deployed to machines before using any Windows Guest Configuration policy definition. For more information on Guest Configuration, visit https://aka.ms/gcpol .",deployIfNotExists,https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Guest%20Configuration/GuestConfiguration_DeployExtensionWindows_Prerequisite.json,1.0.0
CMMC L3,Access Control,Authorize remote execution of privileged commands and remote access to security-relevant information.,AC.3.021,Security Center,Guest Configuration extension should be installed on your machines,ae89ebca-1c92-4898-ac2c-9f63decb045c,"To ensure secure configurations of in-guest settings of your machine, install the Guest Configuration extension. In-guest settings that the extension monitors include the configuration of the operating system, application configuration or presence, and environment settings. Once installed, in-guest policies will be available such as 'Windows Exploit guard should be enabled'. Learn more at https://aka.ms/gcpol .","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_GCExtOnVm.json,1.0.1
CMMC L3,Access Control,Authorize remote execution of privileged commands and remote access to security-relevant information.,AC.3.021,Security Center,Virtual machines' Guest Configuration extension should be deployed with system-assigned managed identity,d26f7642-7545-4e18-9b75-8c9bbdee3a9a,The Guest Configuration extension requires a system assigned managed identity. Azure virtual machines in the scope of this policy will be non-compliant when they have the Guest Configuration extension installed but do not have a system assigned managed identity. Learn more at https://aka.ms/gcpol,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Security%20Center/ASC_GCExtOnVmWithNoSAMI.json,1.0.1
CMMC L3,Access Control,Authorize remote execution of privileged commands and remote access to security-relevant information.,AC.3.021,Guest Configuration,Windows machines should meet requirements for 'Security Options - User Account Control',492a29ed-d143-4f03-b6a4-705ce081b463,"Windows machines should have the specified Group Policy settings in the category 'Security Options - User Account Control' for mode for admins, behavior of elevation prompt, and virtualizing file and registry write failures. This policy requires that the Guest Configuration prerequisites have been deployed to the policy assignment scope. For details, visit https://aka.ms/gcpol .","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Guest%20Configuration/GuestConfiguration_SecurityOptionsUserAccountControl_AINE.json,2.0.0
CMMC L3,Access Control,Authorize remote execution of privileged commands and remote access to security-relevant information.,AC.3.021,Guest Configuration,Windows machines should meet requirements for 'User Rights Assignment',e068b215-0026-4354-b347-8fb2766f73a2,"Windows machines should have the specified Group Policy settings in the category 'User Rights Assignment' for allowing log on locally, RDP, access from the network, and many other user activities. This policy requires that the Guest Configuration prerequisites have been deployed to the policy assignment scope. For details, visit https://aka.ms/gcpol .","AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Guest%20Configuration/GuestConfiguration_UserRightsAssignment_AINE.json,2.0.0
CMMC L3,Audit and Accountability,Ensure that the actions of individual system users can be uniquely traced to those users so they can be held accountable for their actions.,AU.2.041,Monitoring,[Preview]: Audit Log Analytics Agent Deployment - VM Image (OS) unlisted,32133ab0-ee4b-4b44-98d6-042180979d50,Reports VMs as non-compliant if the VM Image (OS) is not in the list defined and the agent is not installed. The list of OS images will be updated over time as support is updated.,auditIfNotExists,https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Monitoring/LogAnalytics_OSImage_Audit.json,1.0.0-preview
CMMC L3,Audit and Accountability,Ensure that the actions of individual system users can be uniquely traced to those users so they can be held accountable for their actions.,AU.2.041,SQL,Advanced data security should be enabled on SQL Managed Instance,abfb7388-5bf4-4ad7-ba99-2cd2f41cebb9,Audit each SQL Managed Instance without advanced data security.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/SQL/SqlManagedInstance_AdvancedDataSecurity_Audit.json,1.0.1
CMMC L3,Audit and Accountability,Ensure that the actions of individual system users can be uniquely traced to those users so they can be held accountable for their actions.,AU.2.041,SQL,Advanced data security should be enabled on your SQL servers,abfb4388-5bf4-4ad7-ba82-2cd2f41ceae9,Audit SQL servers without Advanced Data Security,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/SQL/SqlServer_AdvancedDataSecurity_Audit.json,2.0.0
CMMC L3,Audit and Accountability,Ensure that the actions of individual system users can be uniquely traced to those users so they can be held accountable for their actions.,AU.2.041,Monitoring,An activity log alert should exist for specific Administrative operations,b954148f-4c11-4c38-8221-be76711e194a,This policy audits specific Administrative operations with no activity log alerts configured.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Monitoring/ActivityLog_AdministrativeOperations_Audit.json,1.0.0
CMMC L3,Audit and Accountability,Ensure that the actions of individual system users can be uniquely traced to those users so they can be held accountable for their actions.,AU.2.041,Monitoring,An activity log alert should exist for specific Policy operations,c5447c04-a4d7-4ba8-a263-c9ee321a6858,This policy audits specific Policy operations with no activity log alerts configured.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Monitoring/ActivityLog_PolicyOperations_Audit.json,3.0.0
CMMC L3,Audit and Accountability,Ensure that the actions of individual system users can be uniquely traced to those users so they can be held accountable for their actions.,AU.2.041,Monitoring,An activity log alert should exist for specific Security operations,3b980d31-7904-4bb7-8575-5665739a8052,This policy audits specific Security operations with no activity log alerts configured.,"AuditIfNotExists, Disabled",https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Monitoring/ActivityLog_SecurityOperations_Audit.json,1.0.0
CMMC L3,Audit and Accountability,Ensure that the actions of individual system users can be uniquely traced to those users so they can be held accountable for their actions.,AU.2.041,Monitoring,Audit diagnostic setting,7f89b1eb-583c-429a-8828-af049802c1d9,Audit diagnostic setting for selected resource types,AuditIfNotExists,https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Monitoring/DiagnosticSettingsForTypes_Audit.json,1.0.0
CMMC L3,Audit and Accountability,Ensure that the actions of individual system users can be uniquely traced to those users so they can be held accountable for their actions.,AU.2.041,Monitoring,Audit Log Analytics agent deployment in virtual machine scale sets - VM Image (OS) unlisted,5c3bc7b8-a64c-4e08-a9cd-7ff0f31e1138,Reports virtual machine scale sets as non-compliant if the VM Image (OS) is not in the list defined and the agent is not installed. The list of OS images will be updated over time as support is updated.,auditIfNotExists,https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Monitoring/LogAnalytics_OSImage_VMSS_Audit.json,1.0.1
CMMC L3,Audit and Accountability,Ensure that the actions of individual system users can be uniquely traced to those users so they can be held accountable for their actions.,AU.2.041,Monitoring,Audit Log Analytics workspace for VM - Report Mismatch,f47b5582-33ec-4c5c-87c0-b010a6b2e917,Reports VMs as non-compliant if they aren't logging to the Log Analytics workspace specified in the policy/initiative assignment.,audit,https://github.com/Azure/azure-policy/blob/master/built-in-policies/policyDefinitions/Monitoring/LogAnalytics_WorkspaceMismatch_VM_Audit.json,1.0.1
